date,ticker_id,close,n_tweets,sent_mean,sent_std
2023-04-07,0,284.8399991054779,4,-0.235125,0.7031406467888673
2023-04-10,0,290.2794475138629,6,-0.5237833333333334,0.4122696856023575
2023-04-11,0,292.1342759880495,7,-0.08068571428571428,0.4731082061874479
2023-04-12,0,288.3194630892119,6,-0.11903333333333332,0.2846934608779532
2023-04-13,0,284.3367015195923,8,0.18408750000000002,0.6543264463498759
2023-04-14,0,284.5899100211687,8,-0.1137875,0.612752057611513
2023-04-17,0,279.9468133308512,5,-0.28618,0.5196126172448087
2023-04-18,0,276.7936571544024,7,0.15475714285714284,0.564311754432314
2023-04-19,0,278.211962581377,5,0.05382000000000002,0.6170615949805983
2023-04-20,0,283.5206178633414,3,-0.17646666666666663,0.6912908673874792
2023-04-21,0,285.8639871525775,6,-0.3083166666666667,0.33185117397210856
2023-04-24,0,276.4046414866407,3,-0.032533333333333324,0.5137747496066085
2023-04-25,0,277.1542808091043,2,0.5594,0.09263098833543773
2023-04-26,0,277.1720056091839,4,0.18464999999999998,0.6321766762543521
2023-04-27,0,278.5965278551172,2,0.0928,0.5176021638285527
2023-04-28,0,284.4177449742537,3,0.2919666666666667,0.5878573324653978
2023-05-01,0,276.0032314253319,4,-0.46265,0.19519727627881148
2023-05-02,0,273.1932762177852,3,0.3457666666666667,0.29955090274164314
2023-05-03,0,275.6243079975513,6,-0.2785666666666667,0.5705712739585359
2023-05-04,0,269.4564353718295,2,-0.2423,0.3061772362537751
2023-05-05,0,275.7588928681448,4,0.26455,0.6091839432114627
2023-05-08,0,277.7963174543773,4,-0.209475,0.5758660282565728
2023-05-09,0,281.2473812258501,6,-0.48678333333333335,0.5635677045987169
2023-05-10,0,278.5053907645213,4,-0.367225,0.2875653708289647
2023-05-11,0,281.8427889173389,2,-0.5719,0.0
2023-05-12,0,285.0283274460525,6,-0.6808,0.16732178579013554
2023-05-15,0,284.8690694013371,6,-0.4036166666666667,0.3289860630280053
2023-05-16,0,284.815643482413,5,-0.251,0.40185342477077385
2023-05-17,0,285.1753250459106,5,-0.20501999999999998,0.5354155647718882
2023-05-18,0,281.8014696345695,6,-0.3543,0.5167412931051669
2023-05-19,0,280.4633997311282,4,-0.17517500000000003,0.4512235541650428
2023-05-22,0,279.524774795761,3,0.09303333333333332,0.25529681418563244
2023-05-23,0,282.1491622422047,5,-0.09053999999999998,0.5681653218914369
2023-05-24,0,286.0992010203107,2,-0.2553,0.36104872247385117
2023-05-25,0,282.1473134323925,8,-0.4577,0.49142162868849915
2023-05-26,0,280.8806793849749,3,-0.2757,0.4775264076467394
2023-05-29,0,286.9607933612412,4,-0.574575,0.3442221896295085
2023-05-30,0,282.9967499088833,4,-0.61065,0.4345128651720223
2023-05-31,0,279.237691947242,2,0.6356,0.3880602015151773
2023-06-01,0,280.7420726318643,6,-0.6392666666666666,0.22846944361701121
2023-06-02,0,282.940081115034,4,0.4622,0.403154205402019
2023-06-05,0,283.3327388619822,3,0.0,0.7159223142213127
2023-06-06,0,289.1694127030391,5,-0.23714,0.49723817029668993
2023-06-07,0,292.4047239117431,2,-0.05714999999999998,0.8029197500373247
2023-06-08,0,294.9130707618944,6,-0.16271666666666665,0.6990426722787864
2023-06-09,0,297.4238751632892,7,-0.5892571428571429,0.33715237829574357
2023-06-12,0,307.3674146748795,7,0.022157142857142844,0.5392781250806269
2023-06-13,0,306.6217622459365,5,-0.29092,0.6394600824132809
2023-06-14,0,297.4256701689836,4,0.336825,0.2506283087894635
2023-06-15,0,305.916815046518,7,-0.1536857142857143,0.5407793833242642
2023-06-16,0,303.6115216125983,6,-0.06751666666666667,0.5603158160061759
2023-06-19,0,303.2327400334023,6,-0.3239666666666667,0.427393470547535
2023-06-20,0,309.3414339467707,7,-0.11208571428571427,0.6689019943872481
2023-06-21,0,302.0973064380931,8,0.35755,0.6590143527593744
2023-06-22,0,297.5752169933979,7,0.4151571428571429,0.453143284393001
2023-06-23,0,291.1235310979313,2,0.1913,0.8389114851997199
2023-06-26,0,287.9465566601347,2,0.56995,0.4859944907095141
2023-06-27,0,291.0252228442568,5,-0.30572,0.5210066765407139
2023-06-28,0,292.344813008938,7,0.08757142857142856,0.4923372851825793
2023-06-29,0,293.0326443401642,6,-0.48563333333333336,0.40024287959521115
2023-06-30,0,286.0625989030882,8,-0.006162499999999994,0.4849018750147881
2023-07-03,0,275.8378579957847,6,-0.6216166666666666,0.20170051479028667
2023-07-04,0,274.9994716017035,2,-0.08524999999999999,0.2658014390480232
2023-07-05,0,273.5424644915617,3,0.19086666666666666,0.8291987779376747
2023-07-06,0,275.2571826699325,7,-0.07904285714285716,0.6972438761704135
2023-07-07,0,277.0218693414532,7,-0.1626857142857143,0.5052064971493386
2023-07-10,0,276.8085625168807,4,-0.020025000000000015,0.6590167138750479
2023-07-11,0,280.2077260059839,7,0.24787142857142858,0.4870808205157392
2023-07-12,0,281.828706685862,8,0.14855000000000002,0.4786622310445764
2023-07-13,0,285.6451794799088,6,0.5727833333333333,0.4219088783927955
2023-07-14,0,284.9564078180322,4,-0.3371,0.42120268280247225
2023-07-17,0,284.5193346144265,3,-0.2783666666666667,0.7934477256463298
2023-07-18,0,284.5708140387956,6,-0.06709999999999999,0.6376177350105626
2023-07-19,0,286.3744800737758,5,-0.14871999999999996,0.5387255395839332
2023-07-20,0,284.8977827679318,7,-0.07381428571428574,0.7117328394572677
2023-07-21,0,286.4764793784621,2,0.6603,0.1668772003600252
2023-07-24,0,285.0009587209844,8,-0.274275,0.5616309432612945
2023-07-25,0,284.0100093765307,8,0.1202625,0.41836669471887933
2023-07-26,0,287.4319241813602,8,0.4404875,0.38030130324520317
2023-07-27,0,279.6967974162834,8,-0.06927499999999999,0.5376032306184819
2023-07-28,0,274.3805027925524,5,-0.5503,0.30498017148660667
2023-07-31,0,268.1583875160484,5,-0.4286,0.323624844534532
2023-08-01,0,257.9940926062771,3,-0.4785,0.4170782300720094
2023-08-02,0,254.1595060656809,5,0.07636,0.35514831831222293
2023-08-03,0,256.6705629341315,8,-0.17781249999999998,0.5012711596887599
2023-08-04,0,255.535090315526,2,0.5264500000000001,0.02241528496361356
2023-08-07,0,257.5581756767007,4,-0.1402,0.3150348552144668
2023-08-08,0,261.860177897866,2,0.66655,0.22054660505208418
2023-08-09,0,267.7957527606027,6,-0.10110000000000001,0.22359214655260143
2023-08-10,0,267.1436442076378,6,-0.47833333333333333,0.521185244099127
2023-08-11,0,271.681331668315,3,-0.6486,0.13284829694053293
2023-08-14,0,271.3225962868975,6,-0.20049999999999998,0.5050181897714181
2023-08-15,0,267.3635637712446,2,0.22965000000000002,0.5412902409983023
2023-08-16,0,266.5731595327042,5,-0.39408000000000004,0.5626382203512307
2023-08-17,0,260.0400030949534,5,0.2136,0.6015356016064219
2023-08-18,0,257.1862622022261,3,0.009033333333333319,0.6787390981322156
2023-08-21,0,255.1548902903234,8,0.2974625,0.5435558794706786
2023-08-22,0,258.8960171499135,8,-0.006412500000000015,0.4889829516090369
2023-08-23,0,265.8575783471064,2,-0.02345,0.3531998372026805
2023-08-24,0,260.2290254473758,7,-0.46288571428571423,0.4060258753190139
2023-08-25,0,261.7327008270266,3,-0.42406666666666665,0.37282173130510154
2023-08-28,0,257.1676730085726,7,0.05192857142857142,0.45293603931933446
2023-08-29,0,259.3200271730701,2,-0.32985,0.4664783435487654
2023-08-30,0,258.4797645460358,4,-0.66485,0.18166515901515073
2023-08-31,0,250.4939589345848,2,-0.34395,0.6316584876339428
2023-09-01,0,253.0856269635254,7,-0.12365714285714287,0.5263395604143231
2023-09-04,0,250.9111748526232,2,0.0,0.0
2023-09-05,0,250.0111444102244,8,-0.006500000000000027,0.47738433752510745
2023-09-06,0,246.1113931634279,8,0.0007000000000000062,0.4615938350665318
2023-09-07,0,243.6142395497712,3,-0.22766666666666668,0.1514115033058365
2023-09-08,0,245.3728103039784,2,-0.51315,0.10288403666264263
2023-09-11,0,245.5735595567816,4,0.286225,0.6749601932706847
2023-09-12,0,246.9350687405954,7,0.17138571428571428,0.5379455407026855
2023-09-13,0,247.9915141455938,7,0.07477142857142859,0.6525370224855336
2023-09-14,0,253.6723879944325,8,-0.11109999999999999,0.6453382280412563
2023-09-15,0,252.6725955474298,7,0.06035714285714287,0.513085580441648
2023-09-18,0,248.1616947472264,5,-0.20060000000000003,0.5676236253011321
2023-09-19,0,252.2616715524931,6,-0.39901666666666663,0.4279029956271242
2023-09-20,0,250.1424626534191,7,-0.4721714285714285,0.3888053142395978
2023-09-21,0,253.3663089456178,7,0.24839999999999998,0.5823685545540155
2023-09-22,0,255.9945422534059,2,0.24695,0.3492400392280358
2023-09-25,0,256.7264821212876,8,-0.279825,0.24620110682123264
2023-09-26,0,257.940537705118,3,-0.4881,0.09702674888915941
2023-09-27,0,265.2124654153085,2,0.5919,0.29712626945458737
2023-09-28,0,274.5603433989331,8,-0.45723749999999996,0.5094503843429141
2023-09-29,0,273.9950206639086,6,-0.42808333333333337,0.4446657549965667
2023-10-02,0,273.9669699432672,4,0.366075,0.5757075031356346
2023-10-03,0,278.8832845857001,2,0.6249,0.0
2023-10-04,0,275.0375371249589,3,0.03363333333333333,0.43847661663232773
2023-10-05,0,276.4076955738693,3,-0.05776666666666667,0.6159425081396261
2023-10-06,0,276.1739699709813,5,-0.20394,0.48566424410285763
2023-10-09,0,277.7354111747005,2,0.2787,0.3941413198333816
2023-10-10,0,275.3581119047167,3,0.18236666666666665,0.6523105267687571
2023-10-11,0,268.8624485581849,3,-0.01056666666666665,0.5265295275037606
2023-10-12,0,260.9870042117769,3,-0.07493333333333334,0.7230521581001839
2023-10-13,0,255.1144720593854,3,-0.25093333333333334,0.3281658930073833
2023-10-16,0,253.3244509576392,4,-0.451525,0.35939992928027503
2023-10-17,0,251.6122516252335,4,-0.32735,0.759461188387311
2023-10-18,0,258.0650468100537,5,-0.34908,0.4238180352462599
2023-10-19,0,261.7117830630069,5,-0.41104,0.297866854483677
2023-10-20,0,257.6900810241031,5,0.16641999999999998,0.6627866904215864
2023-10-23,0,259.6949495143556,6,-0.23966666666666667,0.562515897256839
2023-10-24,0,257.14472611216,3,-0.5823999999999999,0.06162458924812399
2023-10-25,0,256.0699410283907,6,0.006600000000000004,0.6057198428316509
2023-10-26,0,256.4346384830673,6,-0.33946666666666664,0.3352316910237853
2023-10-27,0,258.581017457997,8,0.004112500000000005,0.319138574637145
2023-10-30,0,257.9911539872846,2,0.07775000000000001,0.6783275351922551
2023-10-31,0,262.4968395195027,8,0.5202625,0.4231963169482592
2023-11-01,0,258.9834876640419,2,-0.0605,0.9862725383989965
2023-11-02,0,258.8960729761355,5,-0.45556,0.3045337797355164
2023-11-03,0,268.4794908107705,5,-0.73842,0.16016490564415167
2023-11-06,0,269.2095916431491,3,0.21533333333333335,0.7854657365750165
2023-11-07,0,275.1799089180845,5,-0.4410200000000001,0.44975798158565233
2023-11-08,0,275.6937270664432,4,-0.19065,0.6863303602007806
2023-11-09,0,277.2583909267204,5,-0.19656,0.33103557663791966
2023-11-10,0,277.092486013584,3,-0.0038999999999999777,0.6427588739177391
2023-11-13,0,276.5612791041341,2,-0.13954999999999998,0.34259323548488224
2023-11-14,0,275.2771197257802,7,0.5037571428571429,0.5935303919686642
2023-11-15,0,278.5005281669451,2,-0.28595,0.4043943681605865
2023-11-16,0,274.2778643862151,6,-0.11498333333333333,0.5817856733081923
2023-11-17,0,276.7954897388963,8,-0.561125,0.3010641495476623
2023-11-20,0,280.1673203497511,2,0.1625,0.7981821346033748
2023-11-21,0,281.2442811391972,6,-0.1397333333333333,0.4049797509341259
2023-11-22,0,280.2852277363634,8,-0.1701375,0.611888547128595
2023-11-23,0,283.1401777019712,6,-0.48941666666666667,0.29114469541220683
2023-11-24,0,281.2511993483235,5,-0.6829,0.32980002274105436
2023-11-27,0,284.682913096291,4,-0.64845,0.278163519055489
2023-11-28,0,275.1507326200535,8,-0.200775,0.47533533351278895
2023-11-29,0,273.6402720097068,3,-0.6034666666666667,0.1593973128171656
2023-11-30,0,264.6547627395029,2,-0.3753,0.5307543499586226
2023-12-01,0,258.3273059350327,6,-0.4426666666666667,0.453453308143922
2023-12-04,0,262.9779009364367,4,-0.3241,0.753949565068292
2023-12-05,0,266.4396998368358,5,-0.46468,0.5965527193802741
2023-12-06,0,262.2529082259461,3,-0.26533333333333337,0.5055713632449264
2023-12-07,0,255.2651064415643,3,0.6307,0.42225740964487524
2023-12-08,0,245.4358578753916,5,-0.06827999999999998,0.6508479215607899
2023-12-11,0,242.5502155178658,4,-0.279175,0.5845897272161621
2023-12-12,0,250.6114266412081,2,0.22950000000000004,0.39753543238307704
2023-12-13,0,253.5352154124957,7,0.6189428571428571,0.1502647092871206
2023-12-14,0,253.4694493367745,2,-0.72545,0.03556747109368335
2023-12-15,0,254.4062259306115,6,0.15613333333333335,0.42627384938166996
2023-12-18,0,248.1871455628707,7,-0.051899999999999995,0.6089149119540431
2023-12-19,0,247.3176231646839,8,0.37720000000000004,0.21414976735253033
2023-12-20,0,248.8837658466915,2,-0.7331,0.11950104602052657
2023-12-21,0,247.8746144527966,7,0.07317142857142857,0.38246979276924914
2023-12-22,0,250.6446910664184,4,0.6983,0.08475501951703708
2023-12-25,0,252.4859830127779,8,0.18036249999999998,0.536440620965106
2023-12-26,0,255.3244898387415,7,-0.31607142857142856,0.4003805303053822
2023-12-27,0,252.4191981124837,8,-0.199675,0.42086088896111845
2023-12-28,0,255.7240032350459,3,0.23399999999999999,0.8528521325528827
2023-12-29,0,260.9879145855912,5,0.06373999999999999,0.5398862176421991
2023-01-01,1,23314.68988276286,9,-0.05355555555555555,0.44553921856305506
2023-01-02,1,24294.45105477899,12,-0.215875,0.6091485221565054
2023-01-03,1,23698.5396504647,11,-0.6287181818181818,0.18581441181018124
2023-01-04,1,23278.88070763096,6,-0.2393833333333333,0.3089717101397257
2023-01-05,1,23559.78672916392,7,0.04744285714285714,0.6996516486965564
2023-01-06,1,23087.85319043632,5,-0.61032,0.531291724949674
2023-01-07,1,22931.49618231703,3,-0.10866666666666665,0.7265208141088136
2023-01-08,1,23187.26401952503,11,-0.6239272727272728,0.4628577688467789
2023-01-09,1,23420.02185191189,12,-0.09935,0.5875132099095149
2023-01-10,1,23390.24036866152,11,-0.1340090909090909,0.412861806067225
2023-01-11,1,23318.41987894994,7,0.3451571428571429,0.34357855412866334
2023-01-12,1,23831.3807376485,7,0.12742857142857142,0.5119993545382836
2023-01-13,1,24416.9768808112,12,-0.18408333333333335,0.48019977439950273
2023-01-14,1,24383.56724703784,6,-0.43163333333333337,0.5655572107812495
2023-01-15,1,24599.45208061255,12,0.03021666666666667,0.6380386677272402
2023-01-16,1,24278.38534212688,4,0.48297500000000004,0.34273698735327646
2023-01-17,1,24841.80771868814,12,0.12158333333333333,0.581076025120377
2023-01-18,1,25216.59626642727,12,-0.20843333333333333,0.3706463649879598
2023-01-19,1,24985.83083431026,12,0.15683333333333335,0.5181369656292776
2023-01-20,1,24704.25955726647,10,0.08494,0.6041017063008145
2023-01-21,1,25580.94954203698,11,-0.08837272727272727,0.4920831659199674
2023-01-22,1,25284.93037353629,9,0.12967777777777778,0.4534607997880792
2023-01-23,1,25159.42451111585,11,0.04978181818181817,0.35582173013513896
2023-01-24,1,24521.2971597024,4,0.21055,0.6087016921284184
2023-01-25,1,25095.38117398601,11,0.15470000000000003,0.4783420240790056
2023-01-26,1,24860.71893887706,11,-0.3812090909090909,0.2802742958408618
2023-01-27,1,24783.37978280352,3,0.6112666666666667,0.17435978129526689
2023-01-28,1,24725.80867909969,12,0.5619,0.2942745193306289
2023-01-29,1,25970.33700789848,12,0.10079166666666668,0.5796885644399277
2023-01-30,1,26883.65302632007,4,0.010250000000000009,0.2519812360739056
2023-01-31,1,27126.55896856382,12,0.3761666666666667,0.42193557313740193
2023-02-01,1,26890.18226558509,7,-0.3641285714285714,0.44862869470675376
2023-02-02,1,26874.44233298205,12,-0.09926666666666666,0.5966097435179935
2023-02-03,1,26803.03792564348,8,0.22132500000000002,0.5402460279486427
2023-02-04,1,27629.50256608763,7,-0.46192857142857147,0.3048690905633964
2023-02-05,1,28947.02986671105,5,0.37520000000000003,0.5687581515899355
2023-02-06,1,29191.923640195,3,-0.02866666666666665,0.5063257482425058
2023-02-07,1,29650.21625364744,6,-0.3173333333333333,0.5523135003480059
2023-02-08,1,30681.3240513393,11,-0.10657272727272726,0.6603724314217078
2023-02-09,1,30996.02013136069,4,-0.667,0.23503552922909332
2023-02-10,1,30417.58485064837,3,-0.21130000000000002,0.9140983481004655
2023-02-11,1,30323.69251625688,8,-0.676675,0.18453127299806313
2023-02-12,1,30137.98375417109,8,-0.21187499999999998,0.5042524559044945
2023-02-13,1,29666.79329159258,12,0.030025000000000007,0.48889115748153633
2023-02-14,1,29725.13742886087,3,-0.09106666666666667,0.15773209354260576
2023-02-15,1,28773.54165930067,8,-0.20423750000000002,0.46738553048542575
2023-02-16,1,27507.43257750803,7,-0.1536142857142857,0.4855803209513726
2023-02-17,1,27453.2084585247,11,0.03922727272727272,0.5297040024219358
2023-02-18,1,27303.1412330633,5,0.67452,0.1902407211929139
2023-02-19,1,28353.10793311144,10,-0.021279999999999993,0.51751662732279
2023-02-20,1,28095.43290007749,3,0.2594666666666667,0.8391927450433144
2023-02-21,1,28241.20944482033,10,-0.12542999999999999,0.5867266106686032
2023-02-22,1,27922.39387878856,10,0.09340999999999999,0.632183717056293
2023-02-23,1,26885.80344914087,4,0.39422500000000005,0.48298624117739286
2023-02-24,1,26959.9075210792,3,-0.28350000000000003,0.5613229640768316
2023-02-25,1,27095.08884574436,6,0.19058333333333333,0.4424944764250359
2023-02-26,1,26829.79835201424,12,-0.5072916666666667,0.4092048752449589
2023-02-27,1,26578.35082355033,8,-0.0625625,0.4129521969481283
2023-02-28,1,27127.33729924996,4,-0.26565,0.38320537139589606
2023-03-01,1,26981.31241387779,11,-0.045790909090909084,0.47378560859221003
2023-03-02,1,27667.47791377765,11,-0.3126090909090909,0.4450621652186253
2023-03-03,1,27794.91528280404,4,-0.184025,0.8759484093445992
2023-03-04,1,28392.83238626677,8,-0.1629625,0.4315186966235812
2023-03-05,1,29275.625576616,12,-0.11945833333333333,0.4887794231242729
2023-03-06,1,28716.1716828866,10,-0.3696,0.46100427329906607
2023-03-07,1,29248.46282556534,8,-0.2156875,0.4834005125521841
2023-03-08,1,29998.67055830005,10,0.0263,0.6462975286627325
2023-03-09,1,30712.42768872744,3,-0.33590000000000003,0.7626467006419159
2023-03-10,1,30512.56904904444,11,0.2438272727272727,0.5056438471709294
2023-03-11,1,28883.36110104959,3,-0.15036666666666668,0.7470421295571845
2023-03-12,1,30233.99687151011,3,-0.6215666666666667,0.12444614631772791
2023-03-13,1,29198.3309856181,9,-0.27796666666666664,0.6824063598765768
2023-03-14,1,30337.58593192496,5,0.1376,0.15651011149443347
2023-03-15,1,29689.36978752752,9,-0.3695555555555556,0.5290234236570038
2023-03-16,1,28852.14269166363,6,0.5266833333333333,0.3832107483704843
2023-03-17,1,29005.83988685793,6,0.49335,0.46370848924728564
2023-03-18,1,29097.58839659932,10,0.14034,0.5143147224975947
2023-03-19,1,30411.96870011664,3,-0.5086333333333334,0.211036592403624
2023-03-20,1,29980.47973351845,8,-0.26925,0.4914687579083741
2023-03-21,1,30501.10200647584,6,-0.6393333333333334,0.34785232307211444
2023-03-22,1,30768.95814331191,11,-0.46794545454545455,0.3805799846645547
2023-03-23,1,30179.96236281609,4,-0.50665,0.30067209714238535
2023-03-24,1,30505.10969784654,8,-0.45187499999999997,0.43653569237152384
2023-03-25,1,30342.90806715153,4,-0.106175,0.3386507086955525
2023-03-26,1,31084.53808666368,8,-0.4493625,0.38030450933617466
2023-03-27,1,30879.85788693694,4,0.05829999999999999,0.5060436937656668
2023-03-28,1,31744.96573713268,12,-0.19783333333333333,0.5293958431909707
2023-03-29,1,31935.36567109083,6,-0.08986666666666666,0.6467179591341705
2023-03-30,1,31192.41377059319,11,0.20437272727272726,0.476295431619723
2023-03-31,1,30159.14217322109,4,-0.06454999999999997,0.5544150220427533
2023-04-01,1,31203.15105126469,5,0.17604000000000003,0.4589446731360982
2023-04-02,1,31251.26474558063,4,0.157225,0.7164327201489334
2023-04-03,1,31142.29174610411,12,-0.061075,0.610941468889689
2023-04-04,1,31255.80060051033,11,-0.17995454545454545,0.48317222884523564
2023-04-05,1,31294.5123643068,9,-0.2242888888888889,0.5071330235856378
2023-04-06,1,31262.51657214087,6,-0.11336666666666667,0.5805433822434519
2023-04-07,1,30209.76784889532,3,-0.23929999999999998,0.40928664771770895
2023-04-08,1,30720.49646080746,7,-0.10878571428571428,0.5068225377406818
2023-04-09,1,30801.05717479755,7,-0.29595714285714286,0.6059651141145087
2023-04-10,1,31192.28320758491,10,-0.48518,0.2001532124259924
2023-04-11,1,30737.33371416617,3,0.33103333333333335,0.3374089556211176
2023-04-12,1,30775.76413043095,7,-0.07837142857142856,0.5798619367696811
2023-04-13,1,29919.69338938198,3,0.3314,0.30929526346195474
2023-04-14,1,30646.39508813466,5,0.08026,0.490627336172782
2023-04-15,1,30551.02045764362,11,-0.16781818181818184,0.40508228995645273
2023-04-16,1,29081.12950327319,6,-0.2633166666666667,0.5535695057232349
2023-04-17,1,28930.75718379954,5,0.11788000000000003,0.4768304593878206
2023-04-18,1,29170.10106432975,12,0.18043333333333333,0.5047114915443968
2023-04-19,1,30090.47917809304,10,0.23416,0.54927897627506
2023-04-20,1,29267.17380882872,5,0.21196,0.6263574961633332
2023-04-21,1,30039.05393166971,7,0.3517571428571428,0.5031324207970929
2023-04-22,1,30476.38921781171,5,-0.06102,0.5825222931356362
2023-04-23,1,30201.27016293362,5,0.05720000000000001,0.6275618296231854
2023-04-24,1,30751.90889528111,8,-0.2464625,0.5661946761053127
2023-04-25,1,30913.33973214668,12,0.02518333333333334,0.46235672932435534
2023-04-26,1,30595.47320175224,7,-0.193,0.5574799966515989
2023-04-27,1,31287.75592942319,8,-0.44105,0.3420175726479562
2023-04-28,1,32125.25670583754,11,0.050909090909090904,0.5706863910319668
2023-04-29,1,31249.90459106587,6,0.38166666666666665,0.23239130505822864
2023-04-30,1,31560.47138024261,7,-0.4636857142857143,0.2890318230954937
2023-05-01,1,31463.33510912098,9,0.10179999999999997,0.568307773130018
2023-05-02,1,31766.29550490986,3,0.8109333333333333,0.03597364776240149
2023-05-03,1,31571.44902433146,12,-0.534975,0.20851073713360663
2023-05-04,1,32402.8358354493,3,0.33076666666666665,0.65796010770664
2023-05-05,1,31162.52136280646,12,0.4106916666666667,0.4337499435857093
2023-05-06,1,31427.26808701982,3,-0.3644,0.6973834813070926
2023-05-07,1,31098.13347906557,11,-0.4202727272727273,0.4346205496543142
2023-05-08,1,30894.05127438784,3,0.22123333333333337,0.2620299664796631
